activity_frequency,category_count,event_type_count,unique_products,unique_brands,average_spend
1,1,1,1,1,185.82
1,1,1,1,1,730.26
1,1,1,1,1,33.44
1,1,1,1,1,102.45
1,1,1,1,1,13.36
1,1,1,1,1,61.75
1,1,1,1,1,90.32
1,1,1,1,1,205.93
1,1,1,1,1,152.81
1,1,1,1,1,12.56
1,1,1,1,1,344.9
1,1,1,1,1,367.31
1,1,1,1,1,94.55
1,1,1,1,1,251.47
1,1,1,1,1,735.89
1,1,1,1,1,700.12
1,1,1,1,1,282.61
1,1,1,1,1,197.79
1,1,1,1,1,78.71
1,1,1,1,1,267.69
1,1,1,1,1,22.34
1,1,1,1,1,130.99
1,1,1,1,1,272.59
1,1,1,1,1,89.84
1,1,1,1,1,358.57
1,1,1,1,1,46.31
1,1,1,1,1,160.85
1,1,1,1,1,463.31
1,1,1,1,1,277.72
1,1,1,1,1,131.53
1,1,1,1,1,249.43
1,1,1,1,1,195.62
1,1,1,1,1,370.64
1,1,1,1,1,149.3
1,1,1,1,1,265.13
1,1,1,1,1,241.71
1,1,1,1,1,131.76
1,1,1,1,1,33.44
1,1,1,1,1,60.75
1,1,1,1,1,411.83
1,1,1,1,1,67.7
1,1,1,1,1,131.76
1,1,1,1,1,370.53
1,1,1,1,1,141.32
1,1,1,1,1,190.35
1,1,1,1,1,360.11
1,1,1,1,1,202.12
1,1,1,1,1,192.8
1,1,1,1,1,730.26
1,1,1,1,1,38.58
1,1,1,1,1,215.44
1,1,1,1,1,169.48
1,1,1,1,1,131.79
1,1,1,1,1,230.59
1,1,1,1,1,308.63
1,1,1,1,1,108.87
1,1,1,1,1,48.88
1,1,1,1,1,138.23
1,1,1,1,1,195.62
1,1,1,1,1,386.29
1,1,1,1,1,252.13
1,1,1,1,1,730.26
1,1,1,1,1,54.57
1,1,1,1,1,135.01
1,1,1,1,1,178.36
1,1,1,1,1,131.79
1,1,1,1,1,952.1
1,1,1,1,1,965.28
1,1,1,1,1,406.45
1,1,1,1,1,293.18
1,1,1,1,1,62.29
1,1,1,1,1,321.76
1,1,1,1,1,137.71
1,1,1,1,1,746.09
1,1,1,1,1,48.91
1,1,1,1,1,360.34
1,1,1,1,1,576.44
1,1,1,1,1,154.42
1,1,1,1,1,460.5
1,1,1,1,1,17.99
1,1,1,1,1,251.59
1,1,1,1,1,600.92
1,1,1,1,1,30.86
1,1,1,1,1,269.92
1,1,1,1,1,931.81
1,1,1,1,1,122.42
1,1,1,1,1,597.18
1,1,1,1,1,377.53
1,1,1,1,1,254.54
1,1,1,1,1,88.8
1,1,1,1,1,64.02
1,1,1,1,1,68.43
1,1,1,1,1,163.45
1,1,1,1,1,386.08
1,1,1,1,1,643.23
1,1,1,1,1,743.62
1,1,1,1,1,815.95
1,1,1,1,1,82.34
1,1,1,1,1,97.79
1,1,1,1,1,49.27
1,1,1,1,1,433.71
1,1,1,1,1,473.27
1,1,1,1,1,153.39
1,1,1,1,1,103.09
1,1,1,1,1,259.98
1,1,1,1,1,120.38
1,1,1,1,1,358.57
1,1,1,1,1,7.21
1,1,1,1,1,91.12
1,1,1,1,1,975.56
1,1,1,1,1,282.86
1,1,1,1,1,128.42
1,1,1,1,1,272.34
1,1,1,1,1,114.8
1,1,1,1,1,171.56
1,1,1,1,1,190.97
1,1,1,1,1,173.96
1,1,1,1,1,544.38
1,1,1,1,1,169.48
1,1,1,1,1,167.05
1,1,1,1,1,216.95
1,1,1,1,1,252.23
1,1,1,1,1,107.71
1,1,1,1,1,182.48
1,1,1,1,1,141.32
1,1,1,1,1,51.22
1,1,1,1,1,142.86
1,1,1,1,1,96.53
1,1,1,1,1,280.25
1,1,1,1,1,131.64
1,1,1,1,1,931.81
1,1,1,1,1,250.96
1,1,1,1,1,41.16
1,1,1,1,1,170.91
1,1,1,1,1,177.1
1,1,1,1,1,130.49
1,1,1,1,1,257.15
1,1,1,1,1,111.66
1,1,1,1,1,197.99
1,1,1,1,1,375.27
1,1,1,1,1,106.89
1,1,1,1,1,431.39
1,1,1,1,1,527.39
1,1,1,1,1,29.6
1,1,1,1,1,230.83
1,1,1,1,1,102.71
1,1,1,1,1,617.0
1,1,1,1,1,131.53
1,1,1,1,1,250.96
1,1,1,1,1,899.35
1,1,1,1,1,250.91
1,1,1,1,1,111.66
1,1,1,1,1,162.78
1,1,1,1,1,43.5
1,1,1,1,1,380.31
1,1,1,1,1,553.42
1,1,1,1,1,173.93
1,1,1,1,1,174.05
1,1,1,1,1,859.13
1,1,1,1,1,421.89
1,1,1,1,1,603.36
1,1,1,1,1,358.57
1,1,1,1,1,226.75
1,1,1,1,1,102.71
1,1,1,1,1,360.06
1,1,1,1,1,176.53
1,1,1,1,1,329.22
1,1,1,1,1,118.33
1,1,1,1,1,231.1
1,1,1,1,1,70.53
1,1,1,1,1,160.62
1,1,1,1,1,391.26
1,1,1,1,1,344.9
1,1,1,1,1,130.48
1,1,1,1,1,218.28
1,1,1,1,1,489.07
1,1,1,1,1,167.02
1,1,1,1,1,23.14
1,1,1,1,1,794.59
1,1,1,1,1,223.73
1,1,1,1,1,51.46
1,1,1,1,1,511.98
1,1,1,1,1,144.92
1,1,1,1,1,272.33
1,1,1,1,1,591.91
1,1,1,1,1,349.79
1,1,1,1,1,729.75
1,1,1,1,1,462.35
1,1,1,1,1,251.47
1,1,1,1,1,582.92
1,1,1,1,1,231.64
1,1,1,1,1,207.73
1,1,1,1,1,386.08
1,1,1,1,1,86.49
1,1,1,1,1,731.47
1,1,1,1,1,527.43
1,1,1,1,1,130.48
1,1,1,1,1,151.61
1,1,1,1,1,514.56
1,1,1,1,1,131.53
1,1,1,1,1,160.83
1,1,1,1,1,161.87
1,1,1,1,1,48.88
1,1,1,1,1,582.92
1,1,1,1,1,89.84
1,1,1,1,1,368.07
1,1,1,1,1,72.07
1,1,1,1,1,149.3
1,1,1,1,1,131.02
1,1,1,1,1,239.67
1,1,1,1,1,135.14
1,1,1,1,1,427.27
1,1,1,1,1,190.91
1,1,1,1,1,251.47
1,1,1,1,1,746.2
1,1,1,1,1,975.57
1,1,1,1,1,272.28
1,1,1,1,1,200.78
1,1,1,1,1,142.58
1,1,1,1,1,939.28
1,1,1,1,1,965.02
1,1,1,1,1,89.84
1,1,1,1,1,321.48
1,1,1,1,1,123.3
1,1,1,1,1,51.22
1,1,1,1,1,30.25
1,1,1,1,1,4.65
1,1,1,1,1,460.5
1,1,1,1,1,369.37
1,1,1,1,1,142.86
1,1,1,1,1,396.15
1,1,1,1,1,190.91
1,1,1,1,1,643.26
1,1,1,1,1,130.76
1,1,1,1,1,175.55
1,1,1,1,1,257.15
1,1,1,1,1,108.11
1,1,1,1,1,433.61
1,1,1,1,1,159.33
2,1,1,2,2,192.215
1,1,1,1,1,16.47
1,1,1,1,1,152.36
1,1,1,1,1,242.85
1,1,1,1,1,95.19
1,1,1,1,1,133.52
1,1,1,1,1,429.33
1,1,1,1,1,730.26
1,1,1,1,1,334.37
1,1,1,1,1,898.09
1,1,1,1,1,204.48
1,1,1,1,1,71.19
1,1,1,1,1,797.94
1,1,1,1,1,591.78
1,1,1,1,1,99.15
1,1,1,1,1,173.88
1,1,1,1,1,458.96
1,1,1,1,1,404.1
1,1,1,1,1,90.07
1,1,1,1,1,370.5
1,1,1,1,1,128.3
2,1,2,1,1,187.95999999999998
1,1,1,1,1,975.56
1,1,1,1,1,48.39
1,1,1,1,1,53.33
1,1,1,1,1,64.33
1,1,1,1,1,358.57
1,1,1,1,1,98.84
1,1,1,1,1,91.79
2,1,1,2,1,335.26
2,2,1,2,2,35.65
1,1,1,1,1,583.63
2,1,1,2,2,306.815
2,1,1,2,2,452.765
1,1,1,1,1,177.58
1,1,1,1,1,643.49
1,1,1,1,1,334.24
1,1,1,1,1,145.13
1,1,1,1,1,481.14
1,1,1,1,1,385.47
1,1,1,1,1,131.76
1,1,1,1,1,82.24
1,1,1,1,1,972.74
1,1,1,1,1,40.67
1,1,1,1,1,99.69
1,1,1,1,1,369.47
1,1,1,1,1,643.0
1,1,1,1,1,250.95
1,1,1,1,1,51.22
1,1,1,1,1,311.44
1,1,1,1,1,190.97
1,1,1,1,1,358.57
1,1,1,1,1,201.55
2,1,1,2,2,177.465
1,1,1,1,1,603.36
1,1,1,1,1,154.16
1,1,1,1,1,462.35
1,1,1,1,1,131.02
1,1,1,1,1,107.5
1,1,1,1,1,126.12
1,1,1,1,1,949.55
1,1,1,1,1,419.18
1,1,1,1,1,115.55
1,1,1,1,1,423.43
1,1,1,1,1,87.49
1,1,1,1,1,460.5
1,1,1,1,1,248.63
1,1,1,1,1,39.09
1,1,1,1,1,215.68
1,1,1,1,1,159.33
1,1,1,1,1,643.23
1,1,1,1,1,166.41
1,1,1,1,1,30.86
1,1,1,1,1,111.97
1,1,1,1,1,38.35
1,1,1,1,1,68.14
1,1,1,1,1,30.86
1,1,1,1,1,71.28
1,1,1,1,1,346.7
1,1,1,1,1,230.89
1,1,1,1,1,630.39
1,1,1,1,1,290.61
1,1,1,1,1,311.63
1,1,1,1,1,388.13
1,1,1,1,1,27.0
1,1,1,1,1,952.1
1,1,1,1,1,50.94
1,1,1,1,1,71.82
1,1,1,1,1,179.26
1,1,1,1,1,131.28
1,1,1,1,1,131.02
1,1,1,1,1,975.56
1,1,1,1,1,484.41
1,1,1,1,1,23.06
1,1,1,1,1,131.02
1,1,1,1,1,68.73
1,1,1,1,1,45.05
1,1,1,1,1,166.83
1,1,1,1,1,759.35
1,1,1,1,1,108.63
1,1,1,1,1,190.46
1,1,1,1,1,286.57
1,1,1,1,1,290.84
1,1,1,1,1,88.81
1,1,1,1,1,900.67
1,1,1,1,1,169.58
1,1,1,1,1,143.27
1,1,1,1,1,270.42
1,1,1,1,1,153.93
1,1,1,1,1,125.61
1,1,1,1,1,592.01
1,1,1,1,1,160.36
1,1,1,1,1,411.59
1,1,1,1,1,257.38
1,1,1,1,1,254.81
1,1,1,1,1,111.66
1,1,1,1,1,931.8
1,1,1,1,1,275.25
1,1,1,1,1,579.14
1,1,1,1,1,250.97
1,1,1,1,1,135.28
1,1,1,1,1,684.44
1,1,1,1,1,771.96
1,1,1,1,1,293.44
1,1,1,1,1,396.66
1,1,1,1,1,90.07
1,1,1,1,1,92.15
1,1,1,1,1,170.15
1,1,1,1,1,192.77
1,1,1,1,1,44.01
1,1,1,1,1,133.57
1,1,1,1,1,485.54
1,1,1,1,1,42.15
1,1,1,1,1,300.83
1,1,1,1,1,21.36
1,1,1,1,1,36.51
1,1,1,1,1,190.97
1,1,1,1,1,169.61
1,1,1,1,1,127.11
2,1,1,1,1,92.64
1,1,1,1,1,537.72
1,1,1,1,1,164.74
1,1,1,1,1,511.98
1,1,1,1,1,321.47
1,1,1,1,1,643.39
1,1,1,1,1,24.89
1,1,1,1,1,199.49
1,1,1,1,1,231.64
1,1,1,1,1,172.04
1,1,1,1,1,25.46
1,1,1,1,1,64.02
1,1,1,1,1,772.22
1,1,1,1,1,238.62
1,1,1,1,1,514.79
1,1,1,1,1,165.98
1,1,1,1,1,269.91
1,1,1,1,1,67.88
1,1,1,1,1,38.59
1,1,1,1,1,22.91
1,1,1,1,1,257.15
1,1,1,1,1,245.73
1,1,1,1,1,386.08
1,1,1,1,1,495.11
2,1,2,2,2,171.04500000000002
1,1,1,1,1,509.65
1,1,1,1,1,257.38
1,1,1,1,1,696.29
1,1,1,1,1,12.74
1,1,1,1,1,153.67
1,1,1,1,1,494.2
1,1,1,1,1,231.38
1,1,1,1,1,128.45
1,1,1,1,1,63.84
2,1,1,2,1,148.19
1,1,1,1,1,411.59
1,1,1,1,1,172.17
1,1,1,1,1,131.02
1,1,1,1,1,51.46
1,1,1,1,1,64.61
1,1,1,1,1,48.39
1,1,1,1,1,141.55
1,1,1,1,1,86.11
1,1,1,1,1,136.17
1,1,1,1,1,170.92
1,1,1,1,1,250.82
1,1,1,1,1,74.65
1,1,1,1,1,368.81
1,1,1,1,1,146.58
1,1,1,1,1,257.15
1,1,1,1,1,17.22
1,1,1,1,1,514.56
1,1,1,1,1,170.92
1,1,1,1,1,250.96
1,1,1,1,1,172.17
1,1,1,1,1,907.42
1,1,1,1,1,459.21
1,1,1,1,1,10.27
1,1,1,1,1,460.5
1,1,1,1,1,521.25
1,1,1,1,1,283.05
1,1,1,1,1,183.45
1,1,1,1,1,250.96
1,1,1,1,1,131.64
1,1,1,1,1,360.34
1,1,1,1,1,79.77
1,1,1,1,1,149.3
1,1,1,1,1,514.81
1,1,1,1,1,131.02
1,1,1,1,1,122.24
1,1,1,1,1,566.04
1,1,1,1,1,257.38
1,1,1,1,1,23.02
1,1,1,1,1,243.26
1,1,1,1,1,73.17
1,1,1,1,1,323.02
1,1,1,1,1,90.09
1,1,1,1,1,126.1
1,1,1,1,1,167.01
1,1,1,1,1,113.23
1,1,1,1,1,358.26
1,1,1,1,1,354.64
1,1,1,1,1,74.29
1,1,1,1,1,378.83
1,1,1,1,1,112.95
1,1,1,1,1,15.16
1,1,1,1,1,437.39
1,1,1,1,1,76.71
1,1,1,1,1,460.63
1,1,1,1,1,136.17
1,1,1,1,1,250.92
1,1,1,1,1,669.0
1,1,1,1,1,582.92
1,1,1,1,1,463.05
1,1,1,1,1,54.85
1,1,1,1,1,729.59
1,1,1,1,1,354.38
1,1,1,1,1,334.6
1,1,1,1,1,59.46
1,1,1,1,1,20.57
1,1,1,1,1,288.03
1,1,1,1,1,51.71
1,1,1,1,1,127.4
1,1,1,1,1,111.66
1,1,1,1,1,280.1
1,1,1,1,1,151.36
1,1,1,1,1,169.61
1,1,1,1,1,109.45
1,1,1,1,1,203.09
1,1,1,1,1,581.12
1,1,1,1,1,88.42
1,1,1,1,1,367.86
1,1,1,1,1,153.82
1,1,1,1,1,121.24
1,1,1,1,1,153.88
1,1,1,1,1,218.39
1,1,1,1,1,112.8
1,1,1,1,1,77.2
1,1,1,1,1,898.32
1,1,1,1,1,42.47
1,1,1,1,1,51.22
1,1,1,1,1,630.62
1,1,1,1,1,744.91
1,1,1,1,1,141.16
1,1,1,1,1,189.87
1,1,1,1,1,233.18
1,1,1,1,1,205.41
1,1,1,1,1,591.78
1,1,1,1,1,62.78
1,1,1,1,1,139.77
1,1,1,1,1,89.83
1,1,1,1,1,189.97
1,1,1,1,1,369.83
1,1,1,1,1,143.94
1,1,1,1,1,259.47
1,1,1,1,1,46.33
1,1,1,1,1,495.41
1,1,1,1,1,100.39
1,1,1,1,1,99.05
1,1,1,1,1,463.07
1,1,1,1,1,250.96
1,1,1,1,1,358.57
1,1,1,1,1,810.57
1,1,1,1,1,154.19
1,1,1,1,1,218.1
1,1,1,1,1,582.92
1,1,1,1,1,143.48
1,1,1,1,1,224.37
1,1,1,1,1,653.79
1,1,1,1,1,560.83
1,1,1,1,1,15.71
1,1,1,1,1,12.84
1,1,1,1,1,272.07
1,1,1,1,1,153.99
1,1,1,1,1,566.04
1,1,1,1,1,272.08
1,1,1,1,1,69.45
1,1,1,1,1,73.47
1,1,1,1,1,76.96
1,1,1,1,1,170.92
1,1,1,1,1,514.56
1,1,1,1,1,272.08
1,1,1,1,1,192.26
1,1,1,1,1,514.56
1,1,1,1,1,131.02
1,1,1,1,1,458.42
1,1,1,1,1,8.88
1,1,1,1,1,196.81
1,1,1,1,1,160.88
1,1,1,1,1,513.47
1,1,1,1,1,242.92
1,1,1,1,1,111.97
1,1,1,1,1,334.6
1,1,1,1,1,229.99
1,1,1,1,1,130.48
1,1,1,1,1,9.02
1,1,1,1,1,360.11
1,1,1,1,1,733.61
1,1,1,1,1,329.22
1,1,1,1,1,173.7
1,1,1,1,1,437.59
1,1,1,1,1,250.69
1,1,1,1,1,99.07
1,1,1,1,1,101.31
1,1,1,1,1,372.16
1,1,1,1,1,595.87
1,1,1,1,1,288.03
1,1,1,1,1,28.06
1,1,1,1,1,823.26
1,1,1,1,1,396.15
1,1,1,1,1,151.36
1,1,1,1,1,295.75
1,1,1,1,1,373.5
1,1,1,1,1,142.86
1,1,1,1,1,128.28
1,1,1,1,1,11.04
1,1,1,1,1,643.49
1,1,1,1,1,210.68
1,1,1,1,1,250.96
1,1,1,1,1,120.98
1,1,1,1,1,334.6
1,1,1,1,1,77.22
1,1,1,1,1,437.33
1,1,1,1,1,252.38
1,1,1,1,1,952.14
1,1,1,1,1,459.21
1,1,1,1,1,224.6
1,1,1,1,1,159.97
1,1,1,1,1,263.58
1,1,1,1,1,272.07
1,1,1,1,1,195.55
1,1,1,1,1,237.06
1,1,1,1,1,88.81
1,1,1,1,1,169.37
1,1,1,1,1,239.59
1,1,1,1,1,143.89
1,1,1,1,1,9.14
1,1,1,1,1,180.12
1,1,1,1,1,318.9
1,1,1,1,1,172.14
1,1,1,1,1,333.54
1,1,1,1,1,179.9
1,1,1,1,1,252.38
1,1,1,1,1,19.28
1,1,1,1,1,197.95
1,1,1,1,1,19.82
1,1,1,1,1,131.64
1,1,1,1,1,501.92
1,1,1,1,1,358.57
1,1,1,1,1,131.53
1,1,1,1,1,169.63
1,1,1,1,1,115.55
1,1,1,1,1,224.66
1,1,1,1,1,46.08
1,1,1,1,1,169.6
1,1,1,1,1,346.68
1,1,1,1,1,308.86
1,1,1,1,1,404.1
1,1,1,1,1,369.45
1,1,1,1,1,463.31
1,1,1,1,1,165.0
1,1,1,1,1,129.28
1,1,1,1,1,182.41
1,1,1,1,1,293.19
1,1,1,1,1,45.05
1,1,1,1,1,81.34
1,1,1,1,1,278.14
1,1,1,1,1,145.4
1,1,1,1,1,802.21
1,1,1,1,1,189.94
1,1,1,1,1,51.46
1,1,1,1,1,348.44
1,1,1,1,1,130.49
1,1,1,1,1,141.57
1,1,1,1,1,29.58
1,1,1,1,1,48.99
1,1,1,1,1,370.41
1,1,1,1,1,55.39
1,1,1,1,1,202.12
1,1,1,1,1,112.46
1,1,1,1,1,32.9
1,1,1,1,1,191.74
1,1,1,1,1,46.31
1,1,1,1,1,591.78
1,1,1,1,1,130.49
1,1,1,1,1,230.89
1,1,1,1,1,170.79
1,1,1,1,1,164.71
1,1,1,1,1,386.08
1,1,1,1,1,91.12
1,1,1,1,1,39.87
1,1,1,1,1,224.34
1,1,1,1,1,169.6
1,1,1,1,1,272.07
1,1,1,1,1,433.72
1,1,1,1,1,874.93
1,1,1,1,1,450.44
1,1,1,1,1,433.73
1,1,1,1,1,33.21
1,1,1,1,1,84.69
1,1,1,1,1,643.0
1,1,1,1,1,282.89
1,1,1,1,1,900.64
1,1,1,1,1,321.73
1,1,1,1,1,31.94
1,1,1,1,1,187.96
1,1,1,1,1,23.06
1,1,1,1,1,308.63
1,1,1,1,1,342.08
1,1,1,1,1,33.44
1,1,1,1,1,428.89
1,1,1,1,1,216.74
1,1,1,1,1,223.66
1,1,1,1,1,33.21
1,1,1,1,1,270.25
1,1,1,1,1,710.42
1,1,1,1,1,188.14
1,1,1,1,1,226.26
1,1,1,1,1,130.12
1,1,1,1,1,9.6
1,1,1,1,1,172.23
1,1,1,1,1,230.17
1,1,1,1,1,344.9
1,1,1,1,1,581.48
1,1,1,1,1,98.51
1,1,1,1,1,176.04
1,1,1,1,1,130.47
1,1,1,1,1,162.78
1,1,1,1,1,283.12
1,1,1,1,1,529.29
1,1,1,1,1,250.93
1,1,1,1,1,177.27
1,1,1,1,1,191.77
1,1,1,1,1,643.23
1,1,1,1,1,190.43
1,1,1,1,1,95.24
1,1,1,1,1,224.6
1,1,1,1,1,417.0
2,1,1,1,1,450.18
1,1,1,1,1,23.14
1,1,1,1,1,108.09
1,1,1,1,1,411.82
1,1,1,1,1,51.22
1,1,1,1,1,501.92
1,1,1,1,1,32.15
1,1,1,1,1,531.67
1,1,1,1,1,369.37
1,1,1,1,1,51.48
1,1,1,1,1,170.92
1,1,1,1,1,159.8
1,1,1,1,1,182.24
1,1,1,1,1,592.01
1,1,1,1,1,92.41
1,1,1,1,1,130.49
1,1,1,1,1,94.65
1,1,1,1,1,170.92
1,1,1,1,1,126.9
1,1,1,1,1,133.85
1,1,1,1,1,130.47
1,1,1,1,1,150.22
1,1,1,1,1,771.45
1,1,1,1,1,745.89
1,1,1,1,1,97.27
1,1,1,1,1,485.54
1,1,1,1,1,284.85
1,1,1,1,1,130.47
1,1,1,1,1,377.53
1,1,1,1,1,250.91
1,1,1,1,1,150.55
1,1,1,1,1,746.48
1,1,1,1,1,102.94
1,1,1,1,1,59.72
1,1,1,1,1,138.74
1,1,1,1,1,112.56
1,1,1,1,1,172.22
1,1,1,1,1,360.37
1,1,1,1,1,224.68
1,1,1,1,1,386.7
1,1,1,1,1,154.19
1,1,1,1,1,196.9
1,1,1,1,1,196.87
1,1,1,1,1,223.63
1,1,1,1,1,131.64
1,1,1,1,1,51.22
1,1,1,1,1,17.53
1,1,1,1,1,160.62
1,1,1,1,1,257.15
1,1,1,1,1,35.78
1,1,1,1,1,196.89
1,1,1,1,1,23.14
1,1,1,1,1,154.39
1,1,1,1,1,115.76
1,1,1,1,1,720.71
1,1,1,1,1,732.09
1,1,1,1,1,52.59
1,1,1,1,1,731.47
1,1,1,1,1,228.8
1,1,1,1,1,87.99
1,1,1,1,1,150.2
1,1,1,1,1,51.22
1,1,1,1,1,63.64
1,1,1,1,1,282.86
1,1,1,1,1,181.96
1,1,1,1,1,771.94
1,1,1,1,1,225.93
1,1,1,1,1,120.98
1,1,1,1,1,131.63
1,1,1,1,1,60.98
1,1,1,1,1,121.24
1,1,1,1,1,286.22
1,1,1,1,1,424.7
1,1,1,1,1,153.67
1,1,1,1,1,61.76
1,1,1,1,1,99.1
1,1,1,1,1,131.53
1,1,1,1,1,360.11
1,1,1,1,1,56.63
1,1,1,1,1,396.15
1,1,1,1,1,130.49
1,1,1,1,1,31.88
1,1,1,1,1,149.39
1,1,1,1,1,201.84
2,1,1,2,2,33.425
1,1,1,1,1,149.04
1,1,1,1,1,48.39
1,1,1,1,1,115.58
1,1,1,1,1,225.19
1,1,1,1,1,514.79
1,1,1,1,1,230.31
1,1,1,1,1,143.71
1,1,1,1,1,222.08
1,1,1,1,1,93.75
1,1,1,1,1,9.24
1,1,1,1,1,250.13
1,1,1,1,1,113.23
1,1,1,1,1,628.05
1,1,1,1,1,130.48
1,1,1,1,1,513.81
1,1,1,1,1,369.36
1,1,1,1,1,195.27
1,1,1,1,1,158.25
1,1,1,1,1,449.97
1,1,1,1,1,433.67
1,1,1,1,1,130.48
1,1,1,1,1,187.93
1,1,1,1,1,475.94
1,1,1,1,1,694.71
1,1,1,1,1,317.63
1,1,1,1,1,229.91
1,1,1,1,1,97.56
1,1,1,1,1,131.64
1,1,1,1,1,419.24
1,1,1,1,1,128.68
1,1,1,1,1,15.16
1,1,1,1,1,44.79
1,1,1,1,1,643.49
1,1,1,1,1,252.23
1,1,1,1,1,12.61
1,1,1,1,1,250.86
1,1,1,1,1,462.05
1,1,1,1,1,118.15
1,1,1,1,1,172.22
1,1,1,1,1,230.38
1,1,1,1,1,216.98
1,1,1,1,1,123.3
1,1,1,1,1,580.45
2,2,1,2,2,289.69
1,1,1,1,1,33.44
1,1,1,1,1,308.86
1,1,1,1,1,22.88
1,1,1,1,1,130.48
2,1,1,2,1,136.425
1,1,1,1,1,197.15
1,1,1,1,1,86.23
1,1,1,1,1,115.83
1,1,1,1,1,324.04
1,1,1,1,1,196.88
1,1,1,1,1,566.04
1,1,1,1,1,308.35
1,1,1,1,1,224.65
1,1,1,1,1,247.76
1,1,1,1,1,51.22
1,1,1,1,1,79.74
1,1,1,1,1,79.52
1,1,1,1,1,130.48
1,1,1,1,1,131.64
1,1,1,1,1,44.82
1,1,1,1,1,369.37
1,1,1,1,1,293.26
1,1,1,1,1,244.15
1,1,1,1,1,131.53
1,1,1,1,1,171.36
1,1,1,1,1,6.67
1,1,1,1,1,141.55
1,1,1,1,1,16.99
2,1,1,2,2,106.555
1,1,1,1,1,191.59
1,1,1,1,1,88.29
1,1,1,1,1,447.86
1,1,1,1,1,82.37
1,1,1,1,1,115.32
1,1,1,1,1,949.56
1,1,1,1,1,215.05
1,1,1,1,1,188.03
1,1,1,1,1,334.34
1,1,1,1,1,197.12
1,1,1,1,1,143.4
1,1,1,1,1,142.35
1,1,1,1,1,782.22
1,1,1,1,1,485.54
1,1,1,1,1,275.17
1,1,1,1,1,527.65
1,1,1,1,1,114.52
1,1,1,1,1,179.9
1,1,1,1,1,341.77
1,1,1,1,1,172.22
1,1,1,1,1,130.11
1,1,1,1,1,126.9
1,1,1,1,1,283.12
1,1,1,1,1,151.86
1,1,1,1,1,250.88
1,1,1,1,1,141.57
1,1,1,1,1,121.59
1,1,1,1,1,64.09
1,1,1,1,1,362.33
1,1,1,1,1,321.52
1,1,1,1,1,308.48
1,1,1,1,1,91.74
1,1,1,1,1,166.48
1,1,1,1,1,333.86
1,1,1,1,1,131.64
1,1,1,1,1,172.22
1,1,1,1,1,26.77
1,1,1,1,1,230.85
1,1,1,1,1,142.6
1,1,1,1,1,284.59
2,1,1,2,1,509.065
1,1,1,1,1,248.14
1,1,1,1,1,99.36
1,1,1,1,1,358.26
1,1,1,1,1,250.82
1,1,1,1,1,111.7
1,1,1,1,1,230.83
1,1,1,1,1,463.07
1,1,1,1,1,108.03
1,1,1,1,1,643.23
1,1,1,1,1,460.51
1,1,1,1,1,169.89
1,1,1,1,1,100.72
1,1,1,1,1,108.09
1,1,1,1,1,952.38
1,1,1,1,1,250.69
1,1,1,1,1,344.9
1,1,1,1,1,328.99
1,1,1,1,1,278.0
1,1,1,1,1,136.17
1,1,1,1,1,378.53
1,1,1,1,1,756.71
1,1,1,1,1,72.05
1,1,1,1,1,90.66
1,1,1,1,1,84.95
1,1,1,1,1,193.02
1,1,1,1,1,229.39
1,1,1,1,1,940.82
1,1,1,1,1,760.1
1,1,1,1,1,230.16
1,1,1,1,1,82.63
1,1,1,1,1,369.37
1,1,1,1,1,22.96
1,1,1,1,1,102.71
1,1,1,1,1,283.62
1,1,1,1,1,74.62
1,1,1,1,1,424.4
1,1,1,1,1,735.87
1,1,1,1,1,370.67
1,1,1,1,1,95.76
1,1,1,1,1,56.6
1,1,1,1,1,750.67
1,1,1,1,1,257.15
1,1,1,1,1,28.06
1,1,1,1,1,90.09
1,1,1,1,1,102.94
1,1,1,1,1,157.5
1,1,1,1,1,52.77
1,1,1,1,1,196.84
1,1,1,1,1,584.31
1,1,1,1,1,130.11
1,1,1,1,1,166.89
1,1,1,1,1,256.88
1,1,1,1,1,200.48
1,1,1,1,1,820.81
1,1,1,1,1,195.54
1,1,1,1,1,58.94
1,1,1,1,1,64.35
1,1,1,1,1,288.04
1,1,1,1,1,283.12
1,1,1,1,1,45.05
1,1,1,1,1,172.2
1,1,1,1,1,833.74
1,1,1,1,1,319.18
1,1,1,1,1,120.96
1,1,1,1,1,308.61
1,1,1,1,1,268.68
1,1,1,1,1,250.86
1,1,1,1,1,463.07
1,1,1,1,1,488.89
1,1,1,1,1,195.54
2,1,1,2,2,96.5
1,1,1,1,1,261.15
1,1,1,1,1,15.53
1,1,1,1,1,242.99
1,1,1,1,1,28.06
1,1,1,1,1,289.56
1,1,1,1,1,154.42
1,1,1,1,1,358.57
1,1,1,1,1,297.73
1,1,1,1,1,460.5
1,1,1,1,1,254.55
1,1,1,1,1,128.16
1,1,1,1,1,285.41
1,1,1,1,1,676.72
1,1,1,1,1,369.37
1,1,1,1,1,229.27
1,1,1,1,1,386.08
1,1,1,1,1,106.03
1,1,1,1,1,124.04
1,1,1,1,1,46.31
1,1,1,1,1,311.71
1,1,1,1,1,82.63
1,1,1,1,1,69.5
1,1,1,1,1,130.71
1,1,1,1,1,563.7
1,1,1,1,1,154.19
1,1,1,1,1,130.48
1,1,1,1,1,101.13
1,1,1,1,1,130.48
1,1,1,1,1,145.32
1,1,1,1,1,170.92
1,1,1,1,1,304.25
